step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
202,CASH_OUT,169806.03,C589328982,0.0,0.0,C156371469,187650.68,357456.71,0,0
189,TRANSFER,202024.47,C122030204,21717.0,0.0,C1644368429,1932479.24,2134503.71,0,0
306,TRANSFER,485418.98,C983888356,5066.0,0.0,C1113869240,372284.87,857703.85,0,0
204,PAYMENT,17339.33,C1369646675,50476.0,33136.67,M733252744,0.0,0.0,0,0
41,CASH_OUT,28054.29,C1122851141,31723.38,3669.08,C1920399740,51991.44,80045.73,0,0
138,PAYMENT,20689.01,C166037256,0.0,0.0,M665879343,0.0,0.0,0,0
400,PAYMENT,1538.93,C751638939,121101.29,119562.36,M1408239715,0.0,0.0,0,0
44,CASH_IN,37572.69,C1774575594,11675517.4,11713090.09,C108202798,725764.37,688191.69,0,0
161,CASH_OUT,271694.12,C1511475503,0.0,0.0,C1367871114,4292456.52,4704144.67,0,0
10,CASH_OUT,121368.86,C1118788375,0.0,0.0,C87702732,313416.87,615685.42,0,0
140,CASH_OUT,98918.12,C1472915289,98918.12,0.0,C311901651,7257771.83,7356689.94,1,0
276,PAYMENT,7754.67,C22249420,0.0,0.0,M1646810957,0.0,0.0,0,0
407,CASH_IN,262782.08,C1230803055,86781.76,349563.85,C1467153447,1258707.1,995925.01,0,0
375,PAYMENT,10500.8,C1031310756,256736.68,246235.87,M2076003996,0.0,0.0,0,0
35,TRANSFER,1018473.65,C1058575935,51646.0,0.0,C203309430,57960.08,1076433.73,0,0
17,PAYMENT,7448.11,C987380290,69696.0,62247.89,M1542550029,0.0,0.0,0,0
129,TRANSFER,1199350.4,C194817823,0.0,0.0,C1526448702,1600185.95,2443264.04,0,0
402,CASH_IN,105616.47,C1196259820,5476563.94,5582180.41,C33637801,4663552.17,4557935.7,0,0
324,CASH_IN,413066.19,C381585364,96538.0,509604.19,C1600139506,110043.61,0.0,0,0
40,CASH_OUT,147308.25,C799516642,41152.0,0.0,C1109377997,313833.45,461141.7,0,0
95,PAYMENT,15326.9,C528539645,2997.76,0.0,M1491036453,0.0,0.0,0,0
18,PAYMENT,9006.04,C850340103,0.0,0.0,M757910557,0.0,0.0,0,0
254,PAYMENT,4351.08,C1474656604,0.0,0.0,M1767242095,0.0,0.0,0,0
184,CASH_IN,267338.47,C1249445441,8009.0,275347.47,C1880959854,0.0,0.0,0,0
254,CASH_OUT,200305.53,C669896492,0.0,0.0,C789310832,6044739.38,6245044.91,0,0
322,CASH_OUT,515789.24,C1722844982,0.0,0.0,C522683384,5010849.86,5526639.1,0,0
164,TRANSFER,469235.41,C1095424914,0.0,0.0,C591114183,1375625.41,1844860.82,0,0
283,CASH_OUT,32182.9,C731786566,0.0,0.0,C1520654055,432966.7,465149.6,0,0
595,TRANSFER,69168.2,C122300716,0.0,0.0,C374881823,626881.67,696049.87,0,0
130,PAYMENT,44489.83,C456072708,651635.0,607145.17,M1234280461,0.0,0.0,0,0
377,TRANSFER,722026.17,C791621410,0.0,0.0,C799092224,2183729.19,2905755.36,0,0
326,CASH_IN,156094.44,C363073350,7733471.41,7889565.85,C1813343969,3152536.37,2996441.92,0,0
303,PAYMENT,5078.04,C809253100,0.0,0.0,M1464483367,0.0,0.0,0,0
326,TRANSFER,154250.88,C1358595264,51107.0,0.0,C765184947,207332.47,361583.35,0,0
251,CASH_OUT,269379.38,C1437373787,53457.0,0.0,C2145447855,495742.64,765122.03,0,0
282,PAYMENT,6483.85,C1442208269,12333.0,5849.15,M2023339418,0.0,0.0,0,0
183,CASH_OUT,208942.06,C2138637349,0.0,0.0,C330226144,6906514.33,7115456.39,0,0
307,CASH_OUT,39611.59,C2066463421,0.0,0.0,C1513323713,4804028.06,4843639.66,0,0
159,CASH_IN,112485.33,C1132401804,989492.37,1101977.69,C1161662394,757497.1,645011.77,0,0
136,TRANSFER,768013.51,C2082265584,936.0,0.0,C951524426,0.0,415373.54,0,0
405,PAYMENT,11476.79,C1449539477,232.0,0.0,M1936253655,0.0,0.0,0,0
373,CASH_IN,120043.21,C1464516119,3591.08,123634.29,C140423444,1000252.44,880209.23,0,0
235,CASH_IN,345135.71,C959920016,69761.0,414896.71,C70474934,1919974.39,1574838.68,0,0
139,CASH_OUT,8080.3,C1297223335,13699.0,5618.7,C685376527,1834357.87,1842438.18,0,0
129,PAYMENT,13485.23,C1925299810,0.0,0.0,M786615716,0.0,0.0,0,0
153,CASH_OUT,88526.08,C228795590,0.0,0.0,C1900177264,383875.81,472401.9,0,0
301,CASH_OUT,65023.3,C1782225372,0.0,0.0,C575554482,360052.52,425075.83,0,0
408,CASH_OUT,104741.45,C2136651149,0.0,0.0,C907263431,693095.34,797836.79,0,0
212,CASH_IN,110628.59,C1767574171,4923.0,115551.59,C1830523876,210168.95,99540.37,0,0
239,CASH_OUT,34351.34,C1105216032,0.0,0.0,C57077902,115383.98,149735.32,0,0
303,CASH_IN,136610.75,C97260962,5630083.24,5766693.99,C465887834,172031.72,35420.96,0,0
370,CASH_IN,45636.67,C1350502920,6007493.49,6053130.16,C920639333,1269864.36,1224227.7,0,0
37,CASH_OUT,123939.69,C474828437,0.0,0.0,C1261295177,273702.28,628676.87,0,0
184,PAYMENT,12278.18,C762096,678.0,0.0,M1032038919,0.0,0.0,0,0
281,PAYMENT,3493.99,C1593053197,0.0,0.0,M307804430,0.0,0.0,0,0
324,CASH_OUT,7979.78,C531788797,17292.0,9312.22,C1099286408,3173.85,11153.63,0,0
18,CASH_OUT,344886.59,C1202363288,11096.0,0.0,C386983305,29864.0,0.0,0,0
273,PAYMENT,10323.19,C1968411565,159138.0,148814.81,M1756012720,0.0,0.0,0,0
204,TRANSFER,891721.55,C825538580,10842.0,0.0,C1077300165,0.0,891721.55,0,0
40,CASH_IN,65442.54,C105152146,9132488.14,9197930.68,C1907159141,7583852.29,7518409.75,0,0
492,CASH_OUT,7524.21,C2077005778,5111.0,0.0,C548874287,4464706.17,4472230.38,0,0
379,CASH_OUT,197421.42,C1707589281,52822.0,0.0,C1348076843,0.0,197421.42,0,0
285,CASH_OUT,12924.37,C76334705,0.0,0.0,C1501325499,3065092.81,3078017.19,0,0
155,CASH_OUT,215865.54,C1699269931,0.0,0.0,C1545092460,1841711.43,1855649.79,0,0
360,CASH_OUT,416965.17,C417550761,0.0,0.0,C808372688,1875835.02,2292800.19,0,0
167,PAYMENT,13693.22,C1699470451,13656.0,0.0,M1825349453,0.0,0.0,0,0
155,CASH_IN,143322.24,C2124072622,11279.0,154601.24,C1044746131,2207402.51,2057452.74,0,0
277,PAYMENT,16609.68,C1170880325,100963.0,84353.32,M119706020,0.0,0.0,0,0
373,PAYMENT,8578.73,C146809580,46004.0,37425.27,M1524886629,0.0,0.0,0,0
182,TRANSFER,671585.06,C1441988756,11583.0,0.0,C1190577178,62162.47,639299.75,0,0
130,PAYMENT,3822.43,C793980556,0.0,0.0,M2008294841,0.0,0.0,0,0
397,CASH_IN,219474.93,C1348610271,10800.0,230274.93,C395910235,288597.22,69122.29,0,0
305,TRANSFER,1908316.99,C264782529,0.0,0.0,C605008933,4921481.78,6829798.77,0,0
400,CASH_OUT,440336.96,C1254577131,1810.0,0.0,C1271836418,118547.35,558884.31,0,0
217,PAYMENT,2390.34,C1612345011,51303.0,48912.66,M368700537,0.0,0.0,0,0
355,CASH_OUT,63423.2,C2115320656,0.0,0.0,C184816550,152869.35,216292.55,0,0
94,PAYMENT,34025.3,C1210719628,0.0,0.0,M288369446,0.0,0.0,0,0
348,CASH_IN,343951.69,C1245037162,41028.0,384979.69,C305263896,0.0,0.0,0,0
690,CASH_OUT,37343.33,C2041271381,34479.0,0.0,C2100175178,63218.17,100561.5,0,0
20,CASH_IN,42316.71,C1595483438,34067.42,76384.13,C1159315775,19437.06,0.0,0,0
308,PAYMENT,2509.32,C1067488027,135743.0,133233.68,M569875380,0.0,0.0,0,0
228,TRANSFER,1274463.18,C1960170760,186135.0,0.0,C1804187482,75235.25,1349698.42,0,0
203,TRANSFER,610281.46,C1970048702,0.0,0.0,C793694714,1898419.84,2508701.29,0,0
139,CASH_OUT,173519.33,C1072885141,170792.0,0.0,C764972497,0.0,173519.33,0,0
257,PAYMENT,4295.22,C820779636,0.0,0.0,M1482357533,0.0,0.0,0,0
306,CASH_OUT,75793.42,C26941626,105211.0,29417.58,C148930305,0.0,75793.42,0,0
20,CASH_OUT,56618.31,C797647452,32043.0,0.0,C1128407310,1890002.93,1946621.24,0,0
155,CASH_IN,197003.42,C320111647,14263.0,211266.42,C1844790730,1193621.15,996617.73,0,0
16,CASH_OUT,66223.38,C1069382530,4934.0,0.0,C1214631899,49774.0,173874.08,0,0
163,PAYMENT,23115.25,C939637279,0.0,0.0,M80479727,0.0,0.0,0,0
522,CASH_IN,134193.39,C1006023731,1282233.31,1416426.7,C158943471,425376.51,291183.12,0,0
203,CASH_IN,100399.56,C1447771201,2485909.89,2586309.45,C871191985,5350547.87,5279157.37,0,0
161,CASH_IN,11867.85,C691355916,6852.0,18719.85,C808753257,343896.68,332028.83,0,0
355,TRANSFER,1081702.21,C1659644072,0.0,0.0,C2033955666,1232065.88,2313768.09,0,0
17,CASH_OUT,58118.15,C1184913233,0.0,0.0,C1640442635,61293.0,119411.15,0,0
21,CASH_IN,760.26,C245832763,251834.0,252594.26,C1960488766,0.0,0.0,0,0
357,TRANSFER,994969.86,C343068282,0.0,0.0,C1279588857,2253916.12,3248885.98,0,0
284,CASH_IN,30267.52,C1348354627,20563.0,50830.52,C1335159898,68763.73,38496.21,0,0
207,TRANSFER,747055.92,C1933589791,0.0,0.0,C705650764,1026455.45,1773511.37,0,0
307,CASH_OUT,355886.21,C1902278382,0.0,0.0,C1499553552,969348.75,1325234.96,0,0
20,CASH_OUT,118809.45,C930390474,0.0,0.0,C411777240,819274.36,938083.81,0,0
493,PAYMENT,46789.05,C1809480669,123953.0,77163.95,M1796214312,0.0,0.0,0,0
15,PAYMENT,5477.19,C117960206,0.0,0.0,M402548655,0.0,0.0,0,0
236,CASH_OUT,28496.8,C1721851145,14824.88,0.0,C821727603,1690151.68,1718648.48,0,0
349,PAYMENT,9620.45,C2006941952,0.0,0.0,M569749525,0.0,0.0,0,0
15,CASH_OUT,10975.31,C1522128550,0.0,0.0,C2050625148,270736.74,281712.05,0,0
42,PAYMENT,10291.65,C223104359,191777.29,181485.64,M1330966308,0.0,0.0,0,0
135,CASH_OUT,202642.36,C1926600731,486.0,0.0,C395476851,77044.24,279686.61,0,0
188,CASH_OUT,113348.77,C1217184014,49513.0,0.0,C719467500,393780.32,507129.09,0,0
182,PAYMENT,10096.3,C1718343469,0.0,0.0,M1109966669,0.0,0.0,0,0
378,CASH_OUT,127405.55,C1957032502,0.0,0.0,C551295003,2520299.35,2647704.91,0,0
520,CASH_IN,190874.17,C232883176,3502139.05,3693013.22,C1801597094,1542791.08,1351916.91,0,0
374,TRANSFER,1755269.48,C518362603,0.0,0.0,C1416272227,9374204.96,11129474.44,0,0
380,CASH_OUT,28239.52,C819186741,0.0,0.0,C977444023,918502.84,946742.36,0,0
546,CASH_OUT,232867.96,C2113405504,333.0,0.0,C1100284264,1741936.1,1974804.06,0,0
138,CASH_IN,91136.39,C560587956,452.0,91588.39,C1520509519,0.0,0.0,0,0
17,CASH_IN,76785.53,C1629783195,2991111.86,3067897.39,C1781566300,1262560.58,1185775.04,0,0
234,CASH_OUT,113618.46,C331373161,0.0,0.0,C1403108875,1594686.19,1708304.65,0,0
201,CASH_OUT,82981.14,C335940225,449.0,0.0,C825655939,143093.72,226074.86,0,0
37,TRANSFER,144151.53,C2129545865,178.0,0.0,C303438840,0.0,144151.53,0,0
405,CASH_IN,10665.93,C1492659827,9379967.68,9390633.6,C654809626,701429.62,690763.69,0,0
330,CASH_OUT,290894.08,C767291847,5148.0,0.0,C1100202829,0.0,290894.08,0,0
331,CASH_OUT,169025.48,C1522973309,0.0,0.0,C492407937,217344.04,386369.52,0,0
401,CASH_IN,25601.39,C1356738919,532.0,26133.39,C903434282,10932716.59,10907115.2,0,0
404,CASH_IN,88377.31,C1811972095,433128.0,521505.31,C1362818610,590887.3,502509.99,0,0
349,CASH_OUT,264586.95,C891402199,10816.0,0.0,C1231137442,0.0,264586.95,0,0
186,CASH_OUT,337459.67,C916249198,0.0,0.0,C1616972331,1887293.78,2224753.45,0,0
325,PAYMENT,7318.72,C451480622,0.0,0.0,M1329969339,0.0,0.0,0,0
306,CASH_IN,204977.73,C2849694,21346416.4,21551394.13,C861086208,677024.97,472047.24,0,0
281,PAYMENT,11215.35,C607802048,290347.27,279131.92,M2049272480,0.0,0.0,0,0
11,PAYMENT,9539.33,C1168582022,958083.05,948543.72,M943393544,0.0,0.0,0,0
372,CASH_OUT,296297.62,C1191923493,0.0,0.0,C1247392358,5311075.47,5607373.08,0,0
260,CASH_IN,101474.19,C1744886221,228130.0,329604.19,C1062886999,0.0,0.0,0,0
406,PAYMENT,15945.26,C267779608,0.0,0.0,M135033531,0.0,0.0,0,0
382,PAYMENT,6660.43,C1664235190,101506.0,94845.57,M333369423,0.0,0.0,0,0
16,CASH_OUT,232111.13,C936759073,10960.0,0.0,C1777748737,2146537.84,2728757.8,0,0
238,PAYMENT,8905.87,C2020813224,0.0,0.0,M1690629002,0.0,0.0,0,0
184,CASH_OUT,38475.06,C1501788059,0.0,0.0,C1544763161,493783.05,532258.11,0,0
43,PAYMENT,2589.47,C975334968,21513.0,18923.53,M267993239,0.0,0.0,0,0
17,CASH_OUT,70032.86,C1701040906,0.0,0.0,C1870498110,4376024.4,4264754.97,0,0
304,CASH_OUT,184376.23,C1854909518,10705.0,0.0,C107856720,0.0,184376.23,0,0
328,CASH_OUT,13222.48,C417525241,0.0,0.0,C1440324792,974694.45,987916.93,0,0
377,CASH_OUT,31098.21,C1665086140,0.0,0.0,C1322494767,318898.2,349996.41,0,0
41,PAYMENT,17808.77,C517773898,0.0,0.0,M2109468650,0.0,0.0,0,0
214,CASH_IN,149357.54,C523824078,250109.04,399466.58,C875599,307405.82,158048.28,0,0
304,TRANSFER,6386542.99,C1980696947,0.0,0.0,C1446939900,10000000.0,16386542.99,0,0
284,CASH_OUT,927.33,C981996734,216255.53,215328.2,C1868129679,34986.72,35914.05,0,0
38,PAYMENT,21373.9,C1039124119,8066.0,0.0,M1869657410,0.0,0.0,0,0
39,CASH_IN,37294.65,C1737688947,30272040.75,30309335.4,C39785010,9932354.77,9895060.13,0,0
235,PAYMENT,19355.09,C60366231,33174.0,13818.91,M1147504846,0.0,0.0,0,0
500,PAYMENT,6455.35,C1997623907,218.0,0.0,M1602875491,0.0,0.0,0,0
329,CASH_IN,6176.76,C1019604807,14974701.23,14980877.99,C1296958555,2087493.73,2081316.97,0,0
232,CASH_OUT,168551.7,C813496239,0.0,0.0,C1405892143,817707.08,986258.77,0,0
11,CASH_IN,177968.02,C1742988156,2287251.74,2465219.76,C78362183,753324.28,575356.26,0,0
585,CASH_OUT,57360.81,C1126801134,141311.0,83950.19,C811486631,2847389.22,2904750.03,0,0
322,CASH_IN,118778.33,C113812415,117444.0,236222.33,C1591599263,648122.83,529344.5,0,0
39,CASH_IN,78222.43,C892136157,1020.0,79242.43,C383143703,0.0,0.0,0,0
139,CASH_OUT,57679.3,C1161829237,8846.0,0.0,C1355788200,1660592.3,1718271.6,0,0
163,CASH_IN,294787.46,C848834378,5153698.25,5448485.7,C748965398,847448.11,552660.65,0,0
179,CASH_OUT,163934.69,C707709384,0.0,0.0,C560117266,416492.59,309852.35,0,0
161,CASH_IN,200400.51,C1532755829,22550.0,222950.51,C2095704257,1366812.56,1166412.05,0,0
282,CASH_OUT,161772.57,C2121851804,20821.0,0.0,C498506349,744104.38,905876.95,0,0
258,TRANSFER,244371.11,C1985344939,55347.0,0.0,C1547538271,6065230.87,6411546.09,0,0
10,PAYMENT,4883.01,C177590271,0.0,0.0,M1883036494,0.0,0.0,0,0
191,CASH_IN,190607.81,C362607179,25288.0,215895.81,C1755621247,363455.42,172847.6,0,0
228,CASH_OUT,88933.81,C1526649231,179379.0,90445.19,C936698630,88140.63,177074.44,0,0
400,PAYMENT,37709.45,C1804000815,199896.0,162186.55,M1998226039,0.0,0.0,0,0
277,CASH_OUT,55974.67,C1272699878,24472.0,0.0,C1999807489,74426.81,130401.48,0,0
353,TRANSFER,104253.95,C2059236293,21121.0,0.0,C989861195,1575669.49,1679923.44,0,0
17,CASH_IN,159490.9,C8263779,72.95,159563.85,C1449676572,258097.47,667834.85,0,0
231,CASH_OUT,63871.97,C833495959,0.0,0.0,C1995877573,192091.09,255963.06,0,0
132,CASH_OUT,165612.68,C233043965,0.0,0.0,C1725983004,685617.05,851229.73,0,0
16,CASH_OUT,79182.78,C1091664929,0.0,0.0,C1581072739,326454.59,126536.77,0,0
321,CASH_OUT,511812.91,C451538999,176.0,0.0,C1398398623,2366798.5,2878611.41,0,0
399,CASH_OUT,392508.26,C1059785640,12290.0,0.0,C751054089,45996.12,438504.39,0,0
407,CASH_IN,27265.99,C626798961,8048147.83,8075413.82,C1137291964,1022999.2,995733.21,0,0
232,CASH_OUT,176620.08,C872965321,0.0,0.0,C1579868512,807574.24,984194.32,0,0
374,CASH_OUT,498907.34,C1103634674,5051.0,0.0,C1420638753,0.0,498907.34,0,0
166,CASH_OUT,90084.73,C1108044027,20901.0,0.0,C655822613,0.0,90084.73,0,0
401,CASH_OUT,41280.47,C1520075593,0.0,0.0,C697883750,476894.17,518174.64,0,0
380,CASH_IN,49422.51,C1442687057,1534534.86,1583957.36,C1254945696,929987.34,880564.83,0,0
284,PAYMENT,12100.32,C673211884,116.0,0.0,M849111353,0.0,0.0,0,0
332,CASH_OUT,328616.5,C1562482718,0.0,0.0,C1727162849,1263430.53,1592047.03,0,0
355,PAYMENT,14100.03,C1461550271,0.0,0.0,M117311517,0.0,0.0,0,0
159,CASH_OUT,227121.34,C325211882,50372.0,0.0,C910042361,1334.22,228455.56,0,0
280,CASH_IN,71254.04,C300922033,151416.87,222670.91,C1925316842,118466.42,47212.38,0,0
692,TRANSFER,395630.03,C2073507919,0.0,0.0,C1968103785,1636637.51,2032267.53,0,0
137,CASH_OUT,157881.36,C1049298633,0.0,0.0,C846435560,243513.81,401395.17,0,0
212,CASH_OUT,574398.84,C791723523,0.0,0.0,C279772974,699756.57,1274155.41,0,0
260,PAYMENT,6286.0,C84183338,50384.0,44098.0,M831048891,0.0,0.0,0,0
21,TRANSFER,678249.63,C584837215,0.0,0.0,C1033865573,3307623.76,4035224.74,0,0
326,CASH_OUT,161521.29,C1699511873,0.0,0.0,C615161579,1265949.3,1427470.59,0,0
309,CASH_IN,118396.26,C1701395810,8015670.39,8134066.65,C1779789851,471673.36,353277.1,0,0
204,PAYMENT,25939.25,C405917100,0.0,0.0,M1879182466,0.0,0.0,0,0
40,PAYMENT,1577.36,C2045986075,147138.39,145561.03,M249908355,0.0,0.0,0,0
162,CASH_IN,56013.09,C167422501,21203.0,77216.09,C472217444,2671689.8,2615676.72,0,0
138,CASH_OUT,202568.22,C809660084,40748.0,0.0,C27849874,4666553.02,4869121.23,0,0
204,CASH_OUT,91259.53,C1337390355,516.0,0.0,C870832195,124701.16,215960.68,0,0
188,CASH_OUT,165577.83,C457081084,17698.38,0.0,C291622848,269431.01,435008.84,0,0
159,TRANSFER,1525559.79,C545733436,163549.37,0.0,C1953408808,5118435.16,6643994.95,0,0
232,PAYMENT,4772.01,C871681757,0.0,0.0,M854932556,0.0,0.0,0,0
227,TRANSFER,1942809.73,C246077201,2540.0,0.0,C1073569342,101109.33,2043919.06,0,0
35,CASH_OUT,47048.86,C735522161,77769.05,30720.19,C910911362,5533937.51,5580986.36,0,0
279,PAYMENT,12730.66,C1731674709,0.0,0.0,M620740815,0.0,0.0,0,0
394,PAYMENT,26012.25,C538099224,74657.31,48645.06,M1423540977,0.0,0.0,0,0
188,CASH_IN,173880.76,C1917919406,39535.0,213415.76,C824227074,0.0,0.0,0,0
37,PAYMENT,1042.85,C300351660,0.0,0.0,M1022772326,0.0,0.0,0,0
284,CASH_IN,92884.61,C2043430059,19825680.65,19918565.27,C1474544768,2695043.36,2602158.75,0,0
374,CASH_OUT,46201.91,C1922015759,0.0,0.0,C2062699991,10038381.53,10084583.44,0,0
239,TRANSFER,689817.88,C1170538916,0.0,0.0,C1635479849,2143599.31,2833417.18,0,0
163,CASH_OUT,111852.77,C1994049866,0.0,0.0,C272391972,1484959.67,1596812.44,0,0
353,PAYMENT,10666.88,C8987205,37578.0,26911.12,M2037762542,0.0,0.0,0,0
184,CASH_OUT,532938.66,C1503229581,0.0,0.0,C767041896,4442725.22,4975663.88,0,0
207,PAYMENT,7430.47,C420387015,24981.0,17550.53,M774440207,0.0,0.0,0,0
138,PAYMENT,11478.53,C212067839,0.0,0.0,M78380165,0.0,0.0,0,0
236,CASH_OUT,213115.87,C148455782,30496.0,0.0,C747826989,812048.62,1025164.49,0,0
135,PAYMENT,19209.67,C911019550,30345.0,11135.33,M678647005,0.0,0.0,0,0
153,CASH_OUT,92174.46,C371659426,2985.0,0.0,C1968800988,715459.84,807634.29,0,0
394,CASH_IN,55701.02,C1834062630,21643.0,77344.02,C1190818250,0.0,0.0,0,0
207,PAYMENT,19516.11,C571173038,206838.24,187322.14,M1304170065,0.0,0.0,0,0
328,PAYMENT,12655.19,C179568565,0.0,0.0,M383086922,0.0,0.0,0,0
644,CASH_IN,413502.09,C2001548982,6112188.27,6525690.36,C1983913182,747767.69,334265.6,0,0
356,PAYMENT,13633.73,C989689910,0.0,0.0,M1608724293,0.0,0.0,0,0
326,CASH_IN,266002.39,C2046285405,149042.42,415044.81,C1893247478,1058359.47,792357.08,0,0
253,CASH_OUT,375492.77,C129022139,0.0,0.0,C64382516,580287.29,955780.06,0,0
18,PAYMENT,8208.13,C8252895,22.88,0.0,M263996113,0.0,0.0,0,0
309,CASH_OUT,49282.91,C811081061,90043.0,40760.09,C1113624427,10026.0,59308.91,0,0
255,TRANSFER,547286.85,C645465979,14451.0,0.0,C1043301656,0.0,547286.85,0,0
592,CASH_IN,145729.53,C2022096948,6121470.65,6267200.17,C1393442900,1620652.15,1474922.62,0,0
143,TRANSFER,718346.11,C720072168,0.0,0.0,C1453977143,1178677.73,1897023.84,0,0
324,CASH_IN,34782.49,C1611628282,1557414.12,1592196.61,C49119464,265678.76,230896.27,0,0
354,CASH_OUT,148557.34,C294635594,77.0,0.0,C610980328,111387.53,259944.87,0,0
274,PAYMENT,3560.54,C1358534639,138871.39,135310.84,M975811896,0.0,0.0,0,0
307,CASH_OUT,119994.31,C1383041966,80775.02,0.0,C686514628,243355.0,363349.3,0,0
282,CASH_OUT,191342.81,C1420765261,128519.0,0.0,C868203627,128018.4,319361.21,0,0
254,PAYMENT,22058.36,C1817689910,31794.0,9735.64,M1264453529,0.0,0.0,0,0
13,CASH_OUT,65452.36,C2073134291,0.0,0.0,C1336412885,461142.11,526594.48,0,0
357,CASH_OUT,106848.56,C415497516,164041.49,57192.93,C516460197,415480.36,522328.92,0,0
370,PAYMENT,26927.63,C168524471,0.0,0.0,M1036401291,0.0,0.0,0,0
43,CASH_IN,63162.53,C1900387219,549545.35,612707.87,C640492521,5860410.73,5995939.75,0,0
377,PAYMENT,14602.26,C1225333309,26668.0,12065.74,M1493519618,0.0,0.0,0,0
259,PAYMENT,4061.83,C1688643498,30140.0,26078.17,M654870140,0.0,0.0,0,0
15,PAYMENT,28190.32,C622642210,0.0,0.0,M1565480368,0.0,0.0,0,0
140,CASH_OUT,461272.46,C76572327,0.0,0.0,C1929520204,2161948.22,2623220.68,0,0
373,CASH_IN,223587.74,C1100337969,7119500.94,7343088.68,C1168884133,1087222.45,863634.71,0,0
207,CASH_IN,44824.51,C799646941,31340.0,76164.51,C225100896,0.0,0.0,0,0
34,CASH_OUT,296142.28,C2023605176,56659.0,0.0,C601556243,528008.43,641534.04,0,0
351,PAYMENT,23614.92,C1176204523,36.0,0.0,M477051804,0.0,0.0,0,0
324,CASH_OUT,157405.41,C70007826,0.0,0.0,C144137052,210396.61,367802.02,0,0
373,CASH_OUT,206813.09,C1478361131,24479.0,0.0,C202871981,131381.09,338194.17,0,0
189,PAYMENT,5154.2,C963713444,92469.0,87314.8,M1007051917,0.0,0.0,0,0
39,CASH_IN,60199.96,C1239329711,290463.9,350663.86,C1872681474,208752.81,148552.86,0,0
402,CASH_OUT,242626.19,C460202400,52834.0,0.0,C971306763,0.0,242626.19,0,0
187,PAYMENT,17797.83,C749932463,206.0,0.0,M48600989,0.0,0.0,0,0
155,CASH_OUT,4333.88,C1773230242,113989.0,109655.12,C1639162348,1383043.88,1387377.76,0,0
281,PAYMENT,10008.81,C1848063680,5328.0,0.0,M1459259588,0.0,0.0,0,0
251,CASH_OUT,197566.56,C809815847,15190.0,0.0,C365759027,4386513.67,4584080.24,0,0
139,CASH_IN,87200.29,C1730357976,2283806.96,2371007.25,C1785011090,335339.31,248139.02,0,0
256,CASH_OUT,86842.58,C944672413,0.0,0.0,C1499045972,405165.11,492007.69,0,0
136,CASH_OUT,85343.56,C1639525966,68.0,0.0,C1821106879,1326572.0,1411915.56,0,0
282,TRANSFER,405506.01,C492229706,0.0,0.0,C483978841,1799351.68,2204857.69,0,0
250,CASH_OUT,172064.55,C2126793255,3593.0,0.0,C1161875715,12554.83,184619.38,0,0
133,PAYMENT,35812.4,C2113063724,50011.0,14198.6,M93131573,0.0,0.0,0,0
688,DEBIT,2036.22,C654915978,4062.0,2025.78,C1010896088,136765.09,138801.3,0,0
228,PAYMENT,39162.72,C1124754599,44779.0,5616.28,M57220331,0.0,0.0,0,0
17,CASH_OUT,29078.51,C2104714198,0.0,0.0,C797425053,99032.0,128110.51,0,0
286,CASH_OUT,374269.05,C1987319300,0.0,0.0,C548647036,453242.66,827511.71,0,0
321,CASH_OUT,74820.97,C518007917,0.0,0.0,C1518495998,2373984.44,2448805.41,0,0
298,TRANSFER,56794.82,C1983727099,0.0,0.0,C2077098909,3492156.62,3548951.44,0,0
40,CASH_OUT,397912.3,C292373222,16965.0,0.0,C1807960856,0.0,397912.3,0,0
162,CASH_IN,387107.81,C1939036354,9038780.05,9425887.85,C386716429,523426.37,136318.56,0,0
15,CASH_OUT,80833.25,C1864813686,265030.0,184196.75,C1586889188,225481.11,306314.36,0,0
373,CASH_IN,3913.87,C123848482,271125.54,275039.41,C196919724,221244.52,217330.65,0,0
142,PAYMENT,12727.87,C327411381,1013.0,0.0,M298460325,0.0,0.0,0,0
131,CASH_IN,457290.21,C1330229225,41105.0,498395.21,C142912477,34926.13,0.0,0,0
260,CASH_IN,193933.26,C1269379744,1623846.72,1817779.98,C181728022,362547.68,168614.41,0,0
326,PAYMENT,20991.48,C971476397,0.0,0.0,M2066065927,0.0,0.0,0,0
329,CASH_IN,29205.28,C1340782479,1510.0,30715.28,C543449502,1158624.38,1129419.1,0,0
162,PAYMENT,12106.6,C637209004,42621.0,30514.4,M610073377,0.0,0.0,0,0
330,CASH_OUT,303695.52,C1039208190,412.0,0.0,C452890969,249943.2,553638.71,0,0
373,CASH_IN,35251.44,C1286685249,20590.0,55841.44,C1714530907,21541.48,0.0,0,0
234,TRANSFER,146319.73,C317961870,0.0,0.0,C555283824,2141640.89,2287960.61,0,0
307,CASH_OUT,159798.07,C2001631875,49384.0,0.0,C1558055740,788926.7,948724.77,0,0
204,CASH_IN,19454.11,C1934154666,2114201.62,2133655.72,C478491730,1629971.98,1610517.87,0,0
